window_start_idx,window_end_idx,start_time,end_time,predicted_class,class_name,confidence
7460,7972,1970-01-01 00:28:27.288900,1970-01-01 00:28:27.442200,-1,Unclassified,0.4170466363430023
7470,7982,1970-01-01 00:28:27.291900,1970-01-01 00:28:27.445200,-1,Unclassified,0.3240374028682709
7480,7992,1970-01-01 00:28:27.294900,1970-01-01 00:28:27.448200,-1,Unclassified,0.43409571051597595
7490,8002,1970-01-01 00:28:27.297900,1970-01-01 00:28:27.451200,-1,Unclassified,0.28525957465171814
7500,8012,1970-01-01 00:28:27.300900,1970-01-01 00:28:27.454200,-1,Unclassified,0.3154109716415405
7510,8022,1970-01-01 00:28:27.303900,1970-01-01 00:28:27.457200,-1,Unclassified,0.2671577036380768
7520,8032,1970-01-01 00:28:27.306900,1970-01-01 00:28:27.460200,-1,Unclassified,0.351904034614563
7530,8042,1970-01-01 00:28:27.309900,1970-01-01 00:28:27.463200,-1,Unclassified,0.36180511116981506
7540,8052,1970-01-01 00:28:27.312900,1970-01-01 00:28:27.466200,-1,Unclassified,0.3487335443496704
7550,8062,1970-01-01 00:28:27.315900,1970-01-01 00:28:27.469200,-1,Unclassified,0.2436642050743103
7560,8072,1970-01-01 00:28:27.318900,1970-01-01 00:28:27.472200,-1,Unclassified,0.40058833360671997
7570,8082,1970-01-01 00:28:27.321900,1970-01-01 00:28:27.475200,-1,Unclassified,0.23891033232212067
7580,8092,1970-01-01 00:28:27.324900,1970-01-01 00:28:27.478200,-1,Unclassified,0.25596192479133606
7590,8102,1970-01-01 00:28:27.327900,1970-01-01 00:28:27.481200,-1,Unclassified,0.31235936284065247
7600,8112,1970-01-01 00:28:27.330900,1970-01-01 00:28:27.484200,-1,Unclassified,0.2841837704181671
7610,8122,1970-01-01 00:28:27.333900,1970-01-01 00:28:27.487200,-1,Unclassified,0.4465729296207428
7620,8132,1970-01-01 00:28:27.336900,1970-01-01 00:28:27.490200,-1,Unclassified,0.38237637281417847
7630,8142,1970-01-01 00:28:27.339900,1970-01-01 00:28:27.493200,-1,Unclassified,0.46979865431785583
7640,8152,1970-01-01 00:28:27.342900,1970-01-01 00:28:27.496200,-1,Unclassified,0.3682827651500702
7650,8162,1970-01-01 00:28:27.345900,1970-01-01 00:28:27.499200,-1,Unclassified,0.3705800175666809
7660,8172,1970-01-01 00:28:27.348900,1970-01-01 00:28:27.502200,-1,Unclassified,0.37319114804267883
7670,8182,1970-01-01 00:28:27.351900,1970-01-01 00:28:27.505200,-1,Unclassified,0.40550342202186584
7680,8192,1970-01-01 00:28:27.354900,1970-01-01 00:28:27.508200,-1,Unclassified,0.3804567754268646
7690,8202,1970-01-01 00:28:27.357900,1970-01-01 00:28:27.511200,-1,Unclassified,0.3325302004814148
7700,8212,1970-01-01 00:28:27.360900,1970-01-01 00:28:27.514200,-1,Unclassified,0.3300667405128479
7710,8222,1970-01-01 00:28:27.363900,1970-01-01 00:28:27.690600,-1,Unclassified,0.27562445402145386
7720,8232,1970-01-01 00:28:27.366900,1970-01-01 00:28:27.693600,-1,Unclassified,0.30059245228767395
7730,8242,1970-01-01 00:28:27.369900,1970-01-01 00:28:27.696600,-1,Unclassified,0.5116424560546875
7740,8252,1970-01-01 00:28:27.372900,1970-01-01 00:28:27.699600,-1,Unclassified,0.39345303177833557
7750,8262,1970-01-01 00:28:27.375900,1970-01-01 00:28:27.702600,-1,Unclassified,0.3301601707935333
7760,8272,1970-01-01 00:28:27.378900,1970-01-01 00:28:27.705600,-1,Unclassified,0.3870103061199188
7770,8282,1970-01-01 00:28:27.381900,1970-01-01 00:28:27.708600,-1,Unclassified,0.38186225295066833
7780,8292,1970-01-01 00:28:27.384900,1970-01-01 00:28:27.711600,-1,Unclassified,0.342067688703537
7790,8302,1970-01-01 00:28:27.387900,1970-01-01 00:28:27.714600,-1,Unclassified,0.2713656425476074
7800,8312,1970-01-01 00:28:27.390900,1970-01-01 00:28:27.717600,-1,Unclassified,0.33053308725357056
7810,8322,1970-01-01 00:28:27.393900,1970-01-01 00:28:27.720600,-1,Unclassified,0.332562118768692
7820,8332,1970-01-01 00:28:27.396900,1970-01-01 00:28:27.723600,-1,Unclassified,0.33396440744400024
7830,8342,1970-01-01 00:28:27.399900,1970-01-01 00:28:27.726600,-1,Unclassified,0.26191070675849915
7840,8352,1970-01-01 00:28:27.402900,1970-01-01 00:28:27.729600,-1,Unclassified,0.34616562724113464
7850,8362,1970-01-01 00:28:27.405900,1970-01-01 00:28:27.732600,-1,Unclassified,0.234440416097641
7860,8372,1970-01-01 00:28:27.408900,1970-01-01 00:28:27.735600,-1,Unclassified,0.23469668626785278
7870,8382,1970-01-01 00:28:27.411900,1970-01-01 00:28:27.738600,-1,Unclassified,0.22592845559120178
7880,8392,1970-01-01 00:28:27.414900,1970-01-01 00:28:27.741600,-1,Unclassified,0.2312304824590683
7890,8402,1970-01-01 00:28:27.417900,1970-01-01 00:28:27.744600,-1,Unclassified,0.23151950538158417
7900,8412,1970-01-01 00:28:27.420900,1970-01-01 00:28:27.747600,-1,Unclassified,0.2306259572505951
7910,8422,1970-01-01 00:28:27.423900,1970-01-01 00:28:27.750600,-1,Unclassified,0.23151223361492157
7920,8432,1970-01-01 00:28:27.426900,1970-01-01 00:28:27.753600,-1,Unclassified,0.3000740706920624
7930,8442,1970-01-01 00:28:27.429900,1970-01-01 00:28:27.756600,-1,Unclassified,0.2196616530418396
7940,8452,1970-01-01 00:28:27.432900,1970-01-01 00:28:27.759600,-1,Unclassified,0.2436557114124298
7950,8462,1970-01-01 00:28:27.435900,1970-01-01 00:28:27.762600,-1,Unclassified,0.2705563008785248
7960,8472,1970-01-01 00:28:27.438900,1970-01-01 00:28:27.765600,-1,Unclassified,0.23753350973129272
7970,8482,1970-01-01 00:28:27.441900,1970-01-01 00:28:27.768600,-1,Unclassified,0.26384237408638
7980,8492,1970-01-01 00:28:27.444900,1970-01-01 00:28:27.771600,-1,Unclassified,0.23242853581905365
7990,8502,1970-01-01 00:28:27.447900,1970-01-01 00:28:27.774600,-1,Unclassified,0.2299255132675171
8000,8512,1970-01-01 00:28:27.450900,1970-01-01 00:28:27.777600,-1,Unclassified,0.26015058159828186
8010,8522,1970-01-01 00:28:27.453900,1970-01-01 00:28:27.780600,-1,Unclassified,0.24421490728855133
8020,8532,1970-01-01 00:28:27.456900,1970-01-01 00:28:27.783600,-1,Unclassified,0.2528153359889984
8030,8542,1970-01-01 00:28:27.459900,1970-01-01 00:28:27.786600,-1,Unclassified,0.2437472939491272
8040,8552,1970-01-01 00:28:27.462900,1970-01-01 00:28:27.789600,-1,Unclassified,0.2401607632637024
8050,8562,1970-01-01 00:28:27.465900,1970-01-01 00:28:27.792600,-1,Unclassified,0.23343302309513092
8060,8572,1970-01-01 00:28:27.468900,1970-01-01 00:28:27.795600,-1,Unclassified,0.24516093730926514
8070,8582,1970-01-01 00:28:27.471900,1970-01-01 00:28:27.798600,-1,Unclassified,0.22557863593101501
8080,8592,1970-01-01 00:28:27.474900,1970-01-01 00:28:27.801600,-1,Unclassified,0.251424640417099
8090,8602,1970-01-01 00:28:27.477900,1970-01-01 00:28:27.804600,-1,Unclassified,0.23765027523040771
8100,8612,1970-01-01 00:28:27.480900,1970-01-01 00:28:27.807600,-1,Unclassified,0.26381176710128784
8110,8622,1970-01-01 00:28:27.483900,1970-01-01 00:28:27.810600,-1,Unclassified,0.3239527940750122
8120,8632,1970-01-01 00:28:27.486900,1970-01-01 00:28:27.813600,-1,Unclassified,0.45123153924942017
8130,8642,1970-01-01 00:28:27.489900,1970-01-01 00:28:27.816600,-1,Unclassified,0.2965354323387146
8140,8652,1970-01-01 00:28:27.492900,1970-01-01 00:28:27.819600,-1,Unclassified,0.3135921061038971
8150,8662,1970-01-01 00:28:27.495900,1970-01-01 00:28:27.822600,-1,Unclassified,0.31718477606773376
8160,8672,1970-01-01 00:28:27.498900,1970-01-01 00:28:27.825600,-1,Unclassified,0.2714068293571472
8170,8682,1970-01-01 00:28:27.501900,1970-01-01 00:28:27.828600,-1,Unclassified,0.24608556926250458
8180,8692,1970-01-01 00:28:27.504900,1970-01-01 00:28:27.831600,-1,Unclassified,0.395934522151947
8190,8702,1970-01-01 00:28:27.507900,1970-01-01 00:28:27.834600,-1,Unclassified,0.29966509342193604
8200,8712,1970-01-01 00:28:27.510900,1970-01-01 00:28:27.837600,-1,Unclassified,0.4153292775154114
8210,8722,1970-01-01 00:28:27.513900,1970-01-01 00:28:27.840600,-1,Unclassified,0.38523247838020325
8220,8732,1970-01-01 00:28:27.690300,1970-01-01 00:28:27.843600,-1,Unclassified,0.3553870916366577
8230,8742,1970-01-01 00:28:27.693300,1970-01-01 00:28:27.846600,-1,Unclassified,0.41163399815559387
8240,8752,1970-01-01 00:28:27.696300,1970-01-01 00:28:27.849600,-1,Unclassified,0.48208045959472656
8250,8762,1970-01-01 00:28:27.699300,1970-01-01 00:28:27.852600,-1,Unclassified,0.411999374628067
8260,8772,1970-01-01 00:28:27.702300,1970-01-01 00:28:27.855600,-1,Unclassified,0.44759541749954224
8270,8782,1970-01-01 00:28:27.705300,1970-01-01 00:28:27.858600,-1,Unclassified,0.4564422070980072
8280,8792,1970-01-01 00:28:27.708300,1970-01-01 00:28:27.861600,-1,Unclassified,0.4459224343299866
8290,8802,1970-01-01 00:28:27.711300,1970-01-01 00:28:27.864600,-1,Unclassified,0.4153062105178833
8300,8812,1970-01-01 00:28:27.714300,1970-01-01 00:28:27.867600,-1,Unclassified,0.4594339430332184
8310,8822,1970-01-01 00:28:27.717300,1970-01-01 00:28:27.870600,-1,Unclassified,0.4350586533546448
8320,8832,1970-01-01 00:28:27.720300,1970-01-01 00:28:27.873600,-1,Unclassified,0.41274142265319824
8330,8842,1970-01-01 00:28:27.723300,1970-01-01 00:28:27.876600,-1,Unclassified,0.5367648601531982
8340,8852,1970-01-01 00:28:27.726300,1970-01-01 00:28:27.879600,-1,Unclassified,0.4777812957763672
8350,8862,1970-01-01 00:28:27.729300,1970-01-01 00:28:27.882600,-1,Unclassified,0.42927464842796326
8360,8872,1970-01-01 00:28:27.732300,1970-01-01 00:28:27.885600,-1,Unclassified,0.45761996507644653
8370,8882,1970-01-01 00:28:27.735300,1970-01-01 00:28:27.888600,-1,Unclassified,0.42154788970947266
8380,8892,1970-01-01 00:28:27.738300,1970-01-01 00:28:27.891600,-1,Unclassified,0.4340156614780426
8390,8902,1970-01-01 00:28:27.741300,1970-01-01 00:28:27.894600,-1,Unclassified,0.431971937417984
8400,8912,1970-01-01 00:28:27.744300,1970-01-01 00:28:27.897600,-1,Unclassified,0.4160723090171814
8410,8922,1970-01-01 00:28:27.747300,1970-01-01 00:28:27.900600,-1,Unclassified,0.4761268198490143
8420,8932,1970-01-01 00:28:27.750300,1970-01-01 00:28:27.903600,-1,Unclassified,0.4135276973247528
8430,8942,1970-01-01 00:28:27.753300,1970-01-01 00:28:27.906600,-1,Unclassified,0.43522804975509644
8440,8952,1970-01-01 00:28:27.756300,1970-01-01 00:28:27.909600,-1,Unclassified,0.4338138997554779
8450,8962,1970-01-01 00:28:27.759300,1970-01-01 00:28:27.912600,-1,Unclassified,0.45515209436416626
8460,8972,1970-01-01 00:28:27.762300,1970-01-01 00:28:27.915600,-1,Unclassified,0.5221295356750488
8470,8982,1970-01-01 00:28:27.765300,1970-01-01 00:28:27.918600,-1,Unclassified,0.44285279512405396
8480,8992,1970-01-01 00:28:27.768300,1970-01-01 00:28:27.921600,-1,Unclassified,0.47200658917427063
8490,9002,1970-01-01 00:28:27.771300,1970-01-01 00:28:27.924600,-1,Unclassified,0.45439204573631287
8500,9012,1970-01-01 00:28:27.774300,1970-01-01 00:28:27.927600,-1,Unclassified,0.48388344049453735
8510,9022,1970-01-01 00:28:27.777300,1970-01-01 00:28:27.930600,-1,Unclassified,0.4260466396808624
8520,9032,1970-01-01 00:28:27.780300,1970-01-01 00:28:27.933600,-1,Unclassified,0.4955326020717621
8530,9042,1970-01-01 00:28:27.783300,1970-01-01 00:28:27.936600,-1,Unclassified,0.41766810417175293
8540,9052,1970-01-01 00:28:27.786300,1970-01-01 00:28:27.939600,-1,Unclassified,0.5000946521759033
8550,9062,1970-01-01 00:28:27.789300,1970-01-01 00:28:27.942600,-1,Unclassified,0.4379679560661316
8560,9072,1970-01-01 00:28:27.792300,1970-01-01 00:28:27.945600,-1,Unclassified,0.49389708042144775
8570,9082,1970-01-01 00:28:27.795300,1970-01-01 00:28:27.948600,-1,Unclassified,0.44881579279899597
8580,9092,1970-01-01 00:28:27.798300,1970-01-01 00:28:27.951600,-1,Unclassified,0.4859485924243927
8590,9102,1970-01-01 00:28:27.801300,1970-01-01 00:28:27.954600,-1,Unclassified,0.4324389398097992
8600,9112,1970-01-01 00:28:27.804300,1970-01-01 00:28:27.957600,-1,Unclassified,0.4606759250164032
8610,9122,1970-01-01 00:28:27.807300,1970-01-01 00:28:27.960600,-1,Unclassified,0.4586614966392517
8620,9132,1970-01-01 00:28:27.810300,1970-01-01 00:28:27.963600,-1,Unclassified,0.5278675556182861
8630,9142,1970-01-01 00:28:27.813300,1970-01-01 00:28:27.966600,-1,Unclassified,0.45710399746894836
8640,9152,1970-01-01 00:28:27.816300,1970-01-01 00:28:27.969600,-1,Unclassified,0.48416584730148315
8650,9162,1970-01-01 00:28:27.819300,1970-01-01 00:28:27.972600,-1,Unclassified,0.46203935146331787
8660,9172,1970-01-01 00:28:27.822300,1970-01-01 00:28:27.975600,-1,Unclassified,0.5143932700157166
8670,9182,1970-01-01 00:28:27.825300,1970-01-01 00:28:27.978600,-1,Unclassified,0.25635507702827454
8680,9192,1970-01-01 00:28:27.828300,1970-01-01 00:28:27.981600,0,Bearish Normal,0.8109071254730225
8690,9202,1970-01-01 00:28:27.831300,1970-01-01 00:28:27.984600,-1,Unclassified,0.3917660713195801
8700,9212,1970-01-01 00:28:27.834300,1970-01-01 00:28:27.987600,-1,Unclassified,0.26350998878479004
8710,9222,1970-01-01 00:28:27.837300,1970-01-01 00:28:27.990600,-1,Unclassified,0.3691539168357849
8720,9232,1970-01-01 00:28:27.840300,1970-01-01 00:28:27.993600,-1,Unclassified,0.38047245144844055
8730,9242,1970-01-01 00:28:27.843300,1970-01-01 00:28:27.996600,-1,Unclassified,0.41515928506851196
8740,9252,1970-01-01 00:28:27.846300,1970-01-01 00:28:27.999600,-1,Unclassified,0.3250991404056549
8750,9262,1970-01-01 00:28:27.849300,1970-01-01 00:28:28.002600,-1,Unclassified,0.2952118217945099
8760,9272,1970-01-01 00:28:27.852300,1970-01-01 00:28:28.005600,-1,Unclassified,0.3739120066165924
8770,9282,1970-01-01 00:28:27.855300,1970-01-01 00:28:28.008600,-1,Unclassified,0.33406439423561096
8780,9292,1970-01-01 00:28:27.858300,1970-01-01 00:28:28.011600,-1,Unclassified,0.3126096725463867
8790,9302,1970-01-01 00:28:27.861300,1970-01-01 00:28:28.014600,-1,Unclassified,0.26150208711624146
8800,9312,1970-01-01 00:28:27.864300,1970-01-01 00:28:28.017600,-1,Unclassified,0.25703588128089905
8810,9322,1970-01-01 00:28:27.867300,1970-01-01 00:28:28.020600,-1,Unclassified,0.2829231917858124
8820,9332,1970-01-01 00:28:27.870300,1970-01-01 00:28:28.023600,-1,Unclassified,0.26515692472457886
8830,9342,1970-01-01 00:28:27.873300,1970-01-01 00:28:28.026600,-1,Unclassified,0.30103570222854614
8840,9352,1970-01-01 00:28:27.876300,1970-01-01 00:28:28.029600,-1,Unclassified,0.25679925084114075
8850,9362,1970-01-01 00:28:27.879300,1970-01-01 00:28:28.032600,-1,Unclassified,0.2880484461784363
8860,9372,1970-01-01 00:28:27.882300,1970-01-01 00:28:28.035600,-1,Unclassified,0.24946731328964233
8870,9382,1970-01-01 00:28:27.885300,1970-01-01 00:28:28.038600,-1,Unclassified,0.26772117614746094
8880,9392,1970-01-01 00:28:27.888300,1970-01-01 00:28:28.041600,-1,Unclassified,0.242927685379982
8890,9402,1970-01-01 00:28:27.891300,1970-01-01 00:28:28.044600,-1,Unclassified,0.2407882809638977
8900,9412,1970-01-01 00:28:27.894300,1970-01-01 00:28:28.047600,-1,Unclassified,0.2636336386203766
8910,9422,1970-01-01 00:28:27.897300,1970-01-01 00:28:28.050600,-1,Unclassified,0.2866440713405609
8920,9432,1970-01-01 00:28:27.900300,1970-01-01 00:28:28.053600,-1,Unclassified,0.25329962372779846
8930,9442,1970-01-01 00:28:27.903300,1970-01-01 00:28:28.056600,-1,Unclassified,0.2692481577396393
8940,9452,1970-01-01 00:28:27.906300,1970-01-01 00:28:28.059600,-1,Unclassified,0.274075984954834
8950,9462,1970-01-01 00:28:27.909300,1970-01-01 00:28:28.062600,-1,Unclassified,0.27735352516174316
8960,9472,1970-01-01 00:28:27.912300,1970-01-01 00:28:28.065600,-1,Unclassified,0.2755092978477478
8970,9482,1970-01-01 00:28:27.915300,1970-01-01 00:28:28.068600,-1,Unclassified,0.28942814469337463
8980,9492,1970-01-01 00:28:27.918300,1970-01-01 00:28:28.071600,-1,Unclassified,0.22246558964252472
8990,9502,1970-01-01 00:28:27.921300,1970-01-01 00:28:28.074600,-1,Unclassified,0.30330026149749756
9000,9512,1970-01-01 00:28:27.924300,1970-01-01 00:28:28.077600,-1,Unclassified,0.2503871023654938
9010,9522,1970-01-01 00:28:27.927300,1970-01-01 00:28:28.080600,-1,Unclassified,0.29410168528556824
9020,9532,1970-01-01 00:28:27.930300,1970-01-01 00:28:28.083600,-1,Unclassified,0.3065025806427002
9030,9542,1970-01-01 00:28:27.933300,1970-01-01 00:28:28.086600,-1,Unclassified,0.31965628266334534
9040,9552,1970-01-01 00:28:27.936300,1970-01-01 00:28:28.089600,-1,Unclassified,0.24494382739067078
9050,9562,1970-01-01 00:28:27.939300,1970-01-01 00:28:28.092600,-1,Unclassified,0.3321835994720459
9060,9572,1970-01-01 00:28:27.942300,1970-01-01 00:28:28.095600,-1,Unclassified,0.2399453967809677
9070,9582,1970-01-01 00:28:27.945300,1970-01-01 00:28:28.098600,-1,Unclassified,0.49983930587768555
9080,9592,1970-01-01 00:28:27.948300,1970-01-01 00:28:28.101600,-1,Unclassified,0.4863806962966919
9090,9602,1970-01-01 00:28:27.951300,1970-01-01 00:28:28.104600,-1,Unclassified,0.43795493245124817
9100,9612,1970-01-01 00:28:27.954300,1970-01-01 00:28:28.107600,-1,Unclassified,0.4198865592479706
9110,9622,1970-01-01 00:28:27.957300,1970-01-01 00:28:28.110600,3,Bullish Normal,0.5676708221435547
9120,9632,1970-01-01 00:28:27.960300,1970-01-01 00:28:28.113600,-1,Unclassified,0.4410153329372406
9130,9642,1970-01-01 00:28:27.963300,1970-01-01 00:28:28.116600,-1,Unclassified,0.43356040120124817
9140,9652,1970-01-01 00:28:27.966300,1970-01-01 00:28:28.119600,-1,Unclassified,0.4274252951145172
9150,9662,1970-01-01 00:28:27.969300,1970-01-01 00:28:28.295400,-1,Unclassified,0.486503005027771
9160,9672,1970-01-01 00:28:27.972300,1970-01-01 00:28:28.298400,-1,Unclassified,0.4444964528083801
9170,9682,1970-01-01 00:28:27.975300,1970-01-01 00:28:28.301400,3,Bullish Normal,0.5745204091072083
9180,9692,1970-01-01 00:28:27.978300,1970-01-01 00:28:28.304400,-1,Unclassified,0.45250555872917175
9190,9702,1970-01-01 00:28:27.981300,1970-01-01 00:28:28.307400,-1,Unclassified,0.448225200176239
9200,9712,1970-01-01 00:28:27.984300,1970-01-01 00:28:28.310400,-1,Unclassified,0.38512730598449707
9210,9722,1970-01-01 00:28:27.987300,1970-01-01 00:28:28.313400,-1,Unclassified,0.5298166275024414
9220,9732,1970-01-01 00:28:27.990300,1970-01-01 00:28:28.316400,-1,Unclassified,0.3717556297779083
9230,9742,1970-01-01 00:28:27.993300,1970-01-01 00:28:28.319400,-1,Unclassified,0.5021037459373474
9240,9752,1970-01-01 00:28:27.996300,1970-01-01 00:28:28.322400,-1,Unclassified,0.43051332235336304
9250,9762,1970-01-01 00:28:27.999300,1970-01-01 00:28:28.325400,3,Bullish Normal,0.5805171728134155
9260,9772,1970-01-01 00:28:28.002300,1970-01-01 00:28:28.328400,-1,Unclassified,0.4438384175300598
9270,9782,1970-01-01 00:28:28.005300,1970-01-01 00:28:28.331400,-1,Unclassified,0.5069417357444763
9280,9792,1970-01-01 00:28:28.008300,1970-01-01 00:28:28.334400,-1,Unclassified,0.3953254222869873
9290,9802,1970-01-01 00:28:28.011300,1970-01-01 00:28:28.337400,-1,Unclassified,0.36373981833457947
9300,9812,1970-01-01 00:28:28.014300,1970-01-01 00:28:28.340400,-1,Unclassified,0.3535346984863281
9310,9822,1970-01-01 00:28:28.017300,1970-01-01 00:28:28.343400,-1,Unclassified,0.5121968388557434
9320,9832,1970-01-01 00:28:28.020300,1970-01-01 00:28:28.346400,-1,Unclassified,0.3627009391784668
9330,9842,1970-01-01 00:28:28.023300,1970-01-01 00:28:28.349400,-1,Unclassified,0.36773842573165894
9340,9852,1970-01-01 00:28:28.026300,1970-01-01 00:28:28.352400,-1,Unclassified,0.28855636715888977
9350,9862,1970-01-01 00:28:28.029300,1970-01-01 00:28:28.355400,-1,Unclassified,0.2671743631362915
9360,9872,1970-01-01 00:28:28.032300,1970-01-01 00:28:28.358400,-1,Unclassified,0.2621456980705261
9370,9882,1970-01-01 00:28:28.035300,1970-01-01 00:28:28.361400,-1,Unclassified,0.3763927221298218
9380,9892,1970-01-01 00:28:28.038300,1970-01-01 00:28:28.364400,-1,Unclassified,0.3385080397129059
9390,9902,1970-01-01 00:28:28.041300,1970-01-01 00:28:28.367400,-1,Unclassified,0.5471375584602356
9400,9912,1970-01-01 00:28:28.044300,1970-01-01 00:28:28.370400,-1,Unclassified,0.438098281621933
9410,9922,1970-01-01 00:28:28.047300,1970-01-01 00:28:28.373400,-1,Unclassified,0.49314698576927185
9420,9932,1970-01-01 00:28:28.050300,1970-01-01 00:28:28.376400,-1,Unclassified,0.37951505184173584
9430,9942,1970-01-01 00:28:28.053300,1970-01-01 00:28:28.379400,-1,Unclassified,0.511834979057312
9440,9952,1970-01-01 00:28:28.056300,1970-01-01 00:28:28.382400,-1,Unclassified,0.37610283493995667
9450,9962,1970-01-01 00:28:28.059300,1970-01-01 00:28:28.385400,-1,Unclassified,0.4718324840068817
9460,9972,1970-01-01 00:28:28.062300,1970-01-01 00:28:28.388400,-1,Unclassified,0.26348230242729187
9470,9982,1970-01-01 00:28:28.065300,1970-01-01 00:28:28.391400,-1,Unclassified,0.3065464496612549
9480,9992,1970-01-01 00:28:28.068300,1970-01-01 00:28:28.394400,-1,Unclassified,0.37992337346076965
9490,10002,1970-01-01 00:28:28.071300,1970-01-01 00:28:28.397400,-1,Unclassified,0.2921636402606964
